Date,Close
2024-03-06,827.15
2024-03-07,826.39
2024-03-11,823.3
2024-03-12,821.69
2024-03-13,816.88
2024-03-14,817.58
2024-03-15,814.23
2024-03-18,814.38
2024-03-19,806.15
2024-03-20,806.93
2024-03-21,813.43
2024-03-22,814.4
2024-03-26,811.33
2024-03-27,813.59
2024-03-28,823.29
2024-04-01,826.18
2024-04-02,826.32
2024-04-03,826.15
2024-04-04,828.78
2024-04-05,829.79
2024-04-08,834.11
2024-04-09,834.7
2024-04-10,836.8
2024-04-12,831.86
2024-04-15,821.57
2024-04-16,816.46
2024-04-18,811.33
2024-04-19,815.37
2024-04-22,821.3
2024-04-23,823.76
2024-04-24,826.58
2024-04-25,828.75
2024-04-26,825.26
2024-04-29,832.51
2024-04-30,833.77
2024-05-02,834.43
2024-05-03,827.32
2024-05-06,826.69
2024-05-07,822.23
2024-05-08,822.14
2024-05-09,810.89
2024-05-10,816.12
2024-05-13,814.97
2024-05-14,819.48
2024-05-15,822.0
2024-05-16,822.75
2024-05-17,826.8
2024-05-21,828.5
2024-05-22,829.99
2024-05-23,842.16
2024-05-24,844.96
2024-05-27,846.17
2024-05-28,844.17
2024-05-29,836.52
2024-05-30,827.62
2024-05-31,833.56
2024-06-03,863.19
2024-06-04,859.12
2024-06-05,841.58
2024-06-06,840.94
2024-06-07,856.38
2024-06-10,857.29
2024-06-11,858.93
2024-06-12,861.13
2024-06-13,863.13
2024-06-14,863.97
2024-06-18,865.33
2024-06-19,867.02
2024-06-20,871.12
2024-06-21,868.14
2024-06-24,871.92
2024-06-25,874.89
2024-06-26,883.76
2024-06-27,888.3
2024-06-28,889.99
2024-07-01,891.24
2024-07-02,891.7
2024-07-03,899.17
2024-07-04,901.25
2024-07-05,899.55
2024-07-08,896.53
2024-07-09,901.65
2024-07-10,899.4
2024-07-11,897.31
2024-07-12,906.11
2024-07-15,906.1
2024-07-16,906.69
2024-07-18,912.71
2024-07-19,908.6
2024-07-22,906.64
2024-07-23,902.24
2024-07-24,902.93
2024-07-25,900.42
2024-07-26,913.4
2024-07-29,916.51
2024-07-30,915.71
2024-07-31,917.7
2024-08-01,922.23
2024-08-02,912.68
2024-08-05,895.72
2024-08-06,886.25
2024-08-07,893.57
2024-08-08,892.06
2024-08-09,899.21
2024-08-12,898.59
2024-08-13,890.72
2024-08-14,892.9
2024-08-16,904.57
2024-08-19,907.96
2024-08-20,909.89
2024-08-21,911.48
2024-08-22,913.05
2024-08-23,911.9
2024-08-26,918.22
2024-08-28,921.38
2024-08-29,923.36
2024-08-30,927.29
2024-09-02,931.38
2024-09-03,931.48
2024-09-04,929.4
2024-09-05,927.12
2024-09-06,914.41
2024-09-09,918.7
2024-09-10,921.99
2024-09-11,919.89
2024-09-12,933.06
2024-09-13,933.19
2024-09-16,935.1
